"id","lexeme_id","english","target","article","hint","source_id","forms","kind"
"w111","de.adverb.wieder","again","wieder","","grammar word","s029","wieder","function"
"w112","de.noun.wasser","water","Wasser","das","","s029","Wasser","word"
"w113","de.verb.ausgiessen","pour out","ausgießen","","","s029","gießt ... aus","phrase"
"w114","de.verb.einfuellen","fill","einfüllen","","","s029","füllt ... ein","phrase"
"w115","de.adj.lose","loose","lose","","","s030","losen","word"
"w116","de.noun.stecker","plug","Stecker","der","","s030","Stecker","word"
"w117","de.verb.bemerken","notice","bemerken","","","s030","bemerkt","word"
"w118","de.adj.ganz","whole","ganz","","","s031","ganze|ganzen","word"
"w119","de.article.das","the","das","","grammar word","s031","Das|das","function"
"w120","de.name.tatjana","Tatjana","Tatjana","","","s031","Tatjana","name"
"w121","de.noun.abenteuer","adventure","Abenteuer","das","","s031","Abenteuer","word"
"w122","de.preposition.wegen","because of","wegen","","grammar word","s031","Wegen|wegen","function"
"w123","de.verb.beginnen","begin","beginnen","","","s031","begann|beginnt","word"
"w124","de.adj.wirklich","real","wirklich","","","s032","wirklich","word"
"w125","de.adverb.dabei","in the process/yet","dabei","","grammar word","s032","Dabei|dabei","function"
"w126","de.particle.gar","at all","gar","","grammar word","s032","gar","function"
"w127","de.adj.schoen","beautiful","schön","","","s033","schön|schöne|schönste","word"
"w128","de.noun.maedchen","girl","Mädchen","das","","s033","Mädchen","word"
"w129","de.noun.welt","world","Welt","die","","s033","Welt","word"
"w130","de.preposition.fuer","for","fuer","","grammar word","s033","Für|für","function"
"w131","de.noun.blick","look/gaze","Blick","der","","s034","Blick|Blicke","word"
"w132","de.possessive.ihr","her/their","ihr","","grammar word","s034","Ihre|ihre|ihrer","function"
"w133","de.verb.sich_vorstellen.imagine","imagine","sich vorstellen","","","s034","stellte ... vor","phrase"
"w134","de.contraction.im","in the","im","","grammar word","s035","Im|im","function"
"w135","de.noun.kornfeld","cornfield","Kornfeld","das","","s035","Kornfeld","word"
"w136","de.noun.vorstellung","imagination","Vorstellung","die","","s035","Vorstellung","word"
"w137","de.noun.muellberg","rubbish hill","Müllberg","der","","s036","Müllberg","word"
"w138","de.adj.dumm","foolish","dumm","","","s037","dumm","word"
"w139","de.adverb.dort","there","dort","","grammar word","s037","Dort","function"
"w140","de.noun.buendel","bundle","Bündel","das","","s037","Bündel","word"
"w141","de.noun.schlauch","hoses","Schlauch","der","","s037","Schläuche","word"
"w142","de.noun.freude","joy","Freude","die","","s038","Freude","word"
"w143","de.verb.teilen","share","teilen","","","s038","teilte","word"
"w144","de.adj.froh","glad","froh","","","s039","froh","word"
"w145","de.pronominaladverb.davon","of that/from it","davon","","grammar word","s039","davon","function"
"w146","de.pronoun.nichts","nothing","nichts","","grammar word","s039","nichts","function"
"w147","de.adj.gruen","green","grün","","","s040","grünen|grünes","word"
"w148","de.noun.papiertuch","paper towel","Papiertuch","das","","s040","Papiertuch","word"
"w149","de.verb.geben","give","geben","","","s040","gaben|gegeben|gibt","word"
"w150","de.noun.boden","floor/ground","Boden","der","","s041","Boden","word"
"w151","de.verb.wischen","wipe","wischen","","","s041","wischen","word"
"w152","de.noun.nase","nose","Nase","die","","s042","Nase","word"
"w153","de.verb.zeigen","show/point","zeigen","","","s042","zeigt","word"
"w154","de.adverb.endlich","finally","endlich","","grammar word","s043","Endlich|endlich","function"
"w155","de.verb.putzen","clean/blow","putzen","","","s043","putzt","word"
"w156","de.verb.verstehen","understand","verstehen","","","s043","versteht","word"
"w157","de.adj.freundlich","friendly","freundlich","","","s044","freundlich|freundliche","word"
"w158","de.verb.anlaecheln","smile at","anlächeln","","","s044","lächelt ... an","phrase"
"w159","de.adj.unwahrscheinlich","unlikely","unwahrscheinlich","","","s045","unwahrscheinlich","word"
"w160","de.adverb.also","therefore/so","also","","grammar word","s045","Also|also","function"
"w161","de.adverb.ziemlich","quite","ziemlich","","","s045","ziemlich","word"
"w162","de.verb.wirken","seem","wirken","","","s045","wirken|wirkt","word"
"w163","de.adj.grau","grey","grau","","","s046","graue","word"
"w164","de.noun.turnhalle","gym","Turnhalle","die","","s046","Turnhalle","word"
"w165","de.noun.linoleum","linoleum","Linoleum","das","","s047","Linoleum","word"
"w166","de.noun.schweiss","sweat","Schweiß","der","","s047","Schweiß","word"
"w167","de.noun.station","station","Station","die","","s047","Station","word"
"w168","de.noun.urin","urine","Urin","der","","s047","Urin","word"
"w169","de.name.wolkow","Wolkow","Wolkow","","","s048","Wolkow","name"
"w170","de.noun.sportlehrer","sports teacher","Sportlehrer","der","","s048","Sportlehrer","word"
"w171","de.adj.jung","young","jung","","","s049","junge|Jungen","word"
"w172","de.adj.laut","loud","laut","","","s049","Laut|laut","word"
"w173","de.verb.antreiben","urge on","antreiben","","","s049","treibt ... an","phrase"
"w174","de.noun.halle","hall/gym","Halle","die","","s050","Halle","word"
"w175","de.noun.trainingsanzug","tracksuit","Trainingsanzug","der","","s051","Trainingsanzug","word"
"w176","de.verb.tragen","wear/carry","tragen","","","s051","tragen|trägt","word"
"w177","de.adverb.achte","eighth","achte","","","s052","achte","word"
"w178","de.name.berlin","Berlin","Berlin","","","s052","Berlin","name"
"w179","de.noun.klasse","class/grade","Klasse","die","","s052","Klasse","word"
"w180","de.adj.wichtig","important","wichtig","","","s053","wichtige|wichtigen","word"
"w181","de.adverb.fuenfzehn","fifteen","fünfzehn","","","s053","fünfzehn","word"
"w182","de.noun.zahl","number","Zahl","die","","s053","Zahl","word"
"w183","de.verb.korrigieren","correct","korrigieren","","","s054","korrigiert","word"
"w184","de.adj.strafmuendig","criminally responsible","strafmündig","","","s055","strafmündig","word"
"w185","de.noun.anwalt","lawyer","Anwalt","der","","s056","Anwalt","word"
"w186","de.particlepreposition.zu","to","zu","","grammar word","s056","zu","function"
"w187","de.verb.ueberlegen","consider","überlegen","","","s056","überlegt","word"
"w188","de.verb.verlangen","demand","verlangen","","","s056","verlangen","word"
"w189","de.questionpronoun.was","what","was","","grammar word","s057","was","function"
"w190","de.verb.machen","make/do","machen","","","s057","gemacht|machen|macht","word"
"w191","de.preposition.ueber","over/about","ueber","","grammar word","s058","über","function"
"w192","de.verb.fuerchten","fear","fürchten","","","s058","fürchtet","word"
"w193","de.verb.lachen","laugh","lachen","","","s058","lachen","word"
"w194","de.adverb.genug","enough","genug","","","s059","genug","word"
"w195","de.adverb.laecherlich","lächerlich","lächerlich","","","s059","lächerlich","word"
"w196","de.adverb.schon","already","schon","","grammar word","s059","schon","function"
"w197","de.noun.tatsache","facts","Tatsache","die","","s060","Tatsachen","word"
"w198","de.pronoun.niemand","nobody","niemand","","grammar word","s060","Niemand|niemand","function"
"w199","de.verb.leugnen","deny","leugnen","","","s060","leugnen","word"
"w200","de.determiner.kein","no/not a","kein","","grammar word","s061","Kein|kein|keine|keinen","function"
"w201","de.noun.geschehene","what happened","Geschehene","das","","s061","Geschehene","word"
"w202","de.verb.aendern","change","ändern","","","s061","ändern","word"
"w203","de.noun.reue","regret","Reue","die","","s062","Reue","word"
"w204","de.noun.schuld","guilt","Schuld","die","","s062","Schuld","word"
"w205","de.verb.glauben","believe","glauben","","","s062","glauben|glaubt","word"
"w206","de.noun.stattdessen","Stattdessen","Stattdessen","","","s063","Stattdessen","word"
"w207","de.adverb.unten","below","unten","","","s064","unten","word"
"w208","de.contraction.am","at the","am","","grammar word","s064","am","function"
"w209","de.verb.kratzen","scratch","kratzen","","","s064","kratzt","word"
"w210","de.adj.violett","purple","violett","","","s065","Violetter","word"
"w211","de.noun.hand","hand","Hand","die","","s065","Hand|Händen","word"
"w212","de.noun.schleim","slime","Schleim","der","","s065","Schleim","word"
"w213","de.verb.bleiben","stay","bleiben","","","s065","bleiben|bleibt|geblieben","word"
"w214","de.adverb.vorher","beforehand","vorher","","grammar word","s066","Vorher","function"
"w215","de.preposition.von","from/of","von","","grammar word","s066","von","function"
"w216","de.noun.wade","calf","Wade","die","","s067","Wade","word"
"w217","de.noun.hosenbein","trouser leg","Hosenbein","das","","s068","Hosenbein","word"
"w218","de.pronominaladverb.darunter","underneath","darunter","","grammar word","s068","darunter","function"
"w219","de.verb.hochziehen","pull up","hochziehen","","","s068","hochgezogen|zieht ... hoch","phrase"
"w220","de.verb.schauen","look","schauen","","","s068","schaut","word"
"w221","de.adj.krank","sick","krank","","","s069","krank","word"
"w222","de.adverb.sofort","immediately","sofort","","grammar word","s069","sofort","function"
"w223","de.noun.anblick","sight","Anblick","der","","s069","Anblick","word"
"w224","de.noun.spiegelbild","reflection","Spiegelbild","das","","s070","Spiegelbild","word"
"w225","de.adverb.bewusstlos","unconscious","bewusstlos","","","s071","bewusstlos","word"
"w226","de.contraction.vom","from the","vom","","grammar word","s071","Vom|vom","function"
"w227","de.verb.fallen","fall","fallen","","","s071","fiel|fällt","word"
