"id","lexeme_id","english","target","article","hint","source_id","forms","kind"
"w039","de.verb.wiederholen","repeat","wiederholen","","","s007","wiederholt","word"
"w040","de.noun.frau","woman","Frau","die","","s008","Frau|Frauen","word"
"w041","de.noun.gefahr","danger","Gefahr","die","","s008","Gefahr","word"
"w042","de.noun.zeichen","sign","Zeichen","das","","s008","Zeichen","word"
"w043","de.preposition.von","from/of","von","","grammar word","s008","von","function"
"w044","de.verb.behaupten","claim","behaupten","","","s008","behauptet","word"
"w045","de.verb.moegen","like","mögen","","","s008","mag|möchte|mögen","word"
"w046","de.adj.tief","deep","tief","","","s009","tieferen","word"
"w047","de.name.maik","Maik","Maik","","","s009","Maik|Maiks","name"
"w048","de.noun.sinn","meaning","Sinn","der","","s009","Sinn","word"
"w049","de.verb.verstehen","understand","verstehen","","","s009","versteht","word"
"w050","de.adj.hoeflich","polite","höflich","","","s010","höflich","word"
"w051","de.adverb.trotzdem","nevertheless","trotzdem","","grammar word","s010","Trotzdem","function"
"w052","de.verb.zurueckzwinkern","wink back","zurückzwinkern","","","s010","zwinkert ... zurück","phrase"
"w053","de.adj.ernst","serious","ernst","","","s011","ernster","word"
"w054","de.adverb.spaeter","later","spaeter","","grammar word","s011","Später|später","function"
"w055","de.noun.gespraech","conversations","Gespräch","das","","s011","Gespräche","word"
"w056","de.possessive.ihr","her/their","ihr","","grammar word","s011","Ihre|ihre|ihrer","function"
"w057","de.verb.werden","become/will","werden","","","s011","werde|werden|wird|worden|wurde|würde|würden","word"
"w058","de.verb.hereinrufen","call in","hereinrufen","","","s012","ruft ... herein","phrase"
"w059","de.verb.koennen","can","können","","","s012","kann|können|könnte","word"
"w060","de.verb.laufen","walk/run","laufen","","","s012","laufen","word"
"w061","de.adverb.gegenueber","opposite","gegenüber","","","s013","gegenüber","word"
"w062","de.adverb.sich","sich","sich","","","s013","sich","word"
"w063","de.contraction.im","in the","im","","grammar word","s013","Im|im","function"
"w064","de.noun.arztzimmer","doctor’s office","Arztzimmer","das","","s013","Arztzimmer","word"
"w065","de.pronoun.sie","she/her/they/them","sie","","grammar word","s013","Sie|sie","function"
"w066","de.verb.sitzen","sit","sitzen","","","s013","sitzen","word"
"w067","de.adj.wichtig","important","wichtig","","","s014","wichtige|wichtigen","word"
"w068","de.noun.firmenchef","business leaders","Firmenchef","der","","s014","Firmenchefs","word"
"w069","de.noun.geschaeft","deal/business","Geschäft","das","","s014","Geschäft","word"
"w070","de.preposition.bei","at/with","bei","","grammar word","s014","bei","function"
"w071","de.questioncomparisonword.wie","how/like","wie","","grammar word","s014","wie","function"
"w072","de.verb.wirken","seem","wirken","","","s014","wirken|wirkt","word"
"w073","de.adj.menschlich","human","menschlich","","","s015","menschlicher","word"
"w074","de.noun.plastikoberkoerper","plastic torso","Plastikoberkörper","der","","s015","Plastikoberkörper","word"
"w075","de.noun.schreibtisch","desk","Schreibtisch","der","","s015","Schreibtisch","word"
"w076","de.prepositionparticle.auf","on/up","auf","","grammar word","s015","Auf|auf","function"
"w077","de.verb.stehen","stand","stehen","","","s015","standen|steht","word"
"w078","de.noun.organ","organs","Organ","das","","s016","Organe","word"
"w079","de.pronoun.man","one/people","man","","grammar word","s016","man","function"
"w080","de.verb.herausnehmen","remove","herausnehmen","","","s016","herausnehmen","word"
"w081","de.noun.dickdarm","large intestine","Dickdarm","der","","s017","Dickdarm","word"
"w082","de.noun.gehirn","brain","Gehirn","das","","s017","Gehirn","word"
"w083","de.contraction.vom","from the","vom","","grammar word","s018","Vom|vom","function"
"w084","de.noun.farbe","paint/color","Farbe","die","","s018","Farbe","word"
"w085","de.noun.magen","stomach","Magen","der","","s018","Magen","word"
"w086","de.verb.abblattern","peel off","abblättern","","","s018","blättert ... ab","phrase"
"w087","de.preposition.mit","with","mit","","grammar word","s019","Mit|mit","function"
"w088","de.verb.muessen","must","müssen","","","s019","muss|müssen","word"
"w089","de.verb.reden","talk","reden","","","s019","Reden|reden","word"
"w090","de.adj.schrecklich","terrible","schrecklich","","","s020","schrecklich","word"
"w091","de.determiner.dieser","this","dieser","","grammar word","s020","diese|diesem|diesen|dieser|dieses","function"
"w092","de.noun.anfang","beginning/opening","Anfang","der","","s020","Anfang","word"
"w093","de.verb.finden","find/think","finden","","","s020","findet","word"
"w094","de.noun.satz","sentence/statement","Satz","der","","s021","Satz","word"
"w095","de.verb.schweigen","remain silent","schweigen","","","s021","schweigen|schweigt","word"
"w096","de.conjunction.und","and","und","","grammar word","s022","und","function"
"w097","de.noun.blick","look/gaze","Blick","der","","s022","Blick|Blicke","word"
"w098","de.verb.anstarren","stare at","anstarren","","","s022","starrt ... an","phrase"
"w099","de.verb.senken","lower","senken","","","s022","senkt","word"
"w100","de.adj.gruen","green","grün","","","s023","grünen|grünes","word"
"w101","de.adj.langsam","slow","langsam","","","s023","langsam","word"
"w102","de.adverb.dann","then","dann","","grammar word","s023","Dann|dann","function"
"w103","de.noun.ordner","folder","Ordner","der","","s023","Ordner","word"
"w104","de.verb.oeffnen","open","öffnen","","","s023","öffnet","word"
"w105","de.adj.vorsichtig","careful","vorsichtig","","","s024","vorsichtigen","word"
"w106","de.noun.bewegung","movements","Bewegung","die","","s024","Bewegungen","word"
"w107","de.noun.operation","operation/surgery","Operation","die","","s024","Operation","word"
"w108","de.prepositionparticle.an","at/on","an","","grammar word","s024","an","function"
"w109","de.verb.erinnern","remind","erinnern","","","s024","erinnern|erinnert","word"
"w110","de.adverb.schliesslich","after all/finally","schliesslich","","grammar word","s025","schließlich","function"
"w111","de.noun.chirurg","surgeon","Chirurg","der","","s025","Chirurg","word"
"w112","de.noun.mann","man","Mann","der","","s025","Mann","word"
"w113","de.noun.kopf","head","Kopf","der","","s026","Kopf","word"
"w114","de.noun.wunde","wound","Wunde","die","","s026","Wunde|Wunden","word"
"w115","de.verb.fragen","ask","fragen","","","s026","Fragen|fragen|fragt","word"
"w116","de.adverb.schon","already","schon","","grammar word","s027","schon","function"
"w117","de.noun.autobahn","motorway","Autobahn","die","","s027","Autobahn","word"
"w118","de.conjunction.aber","but","aber","","grammar word","s028","Aber|aber","function"
"w119","de.noun.erklaerung","explanation","Erklärung","die","","s028","Erklärung","word"
"w120","de.noun.kopfwunde","head wound","Kopfwunde","die","","s028","Kopfwunde","word"
"w121","de.verb.brauchen","need","brauchen","","","s028","braucht","word"
"w122","de.noun.hocker","stool","Hocker","der","","s029","Hocker","word"
"w123","de.verb.fallen","fall","fallen","","","s029","fiel|fällt","word"
"w124","de.noun.polizeistation","police station","Polizeistation","die","","s030","Polizeistation","word"
"w125","de.noun.sturz","fall","Sturz","der","","s030","Sturz","word"
"w126","de.verb.geschehen","happen","geschehen","","","s030","geschah","word"
"w127","de.adj.nachdenklich","thoughtful","nachdenklich","","","s031","nachdenklich","word"
"w128","de.noun.fingerspitze","fingertips","Fingerspitze","die","","s031","Fingerspitzen","word"
"w129","de.verb.zusammenlegen","put together","zusammenlegen","","","s031","legt ... zusammen","phrase"
"w130","de.adverb.dasselbe","dasselbe","dasselbe","","","s032","dasselbe","word"
"w131","de.noun.bericht","report","Bericht","der","","s032","Bericht","word"
"w132","de.verb.bemerken","notice","bemerken","","","s032","bemerkt","word"
"w133","de.adj.schweigend","silent","schweigend","","","s033","schweigend","word"
"w134","de.pronoun.beide","both","beide","","grammar word","s033","Beide","function"
"w135","de.verb.nicken","nod","nicken","","","s033","nicken","word"
"w136","de.preposition.unter","under/among","unter","","grammar word","s034","Unter|unter","function"
"w137","de.adj.peinlich","embarrassing","peinlich","","","s035","peinlich","word"
"w138","de.verb.antworten","answer","antworten","","","s035","antworten|antwortet","word"
"w139","de.verb.zuzwinkern","wink at","zuzwinkern","","","s035","zwinkert ... zu","phrase"
"w140","de.preposition.ueber","over/about","ueber","","grammar word","s036","über","function"
"w141","de.pronoun.alles","everything","alles","","grammar word","s036","alles","function"
"w142","de.verb.duerfen","may/be allowed","dürfen","","","s036","dürfe|dürfen","word"
"w143","de.verb.sprechen","speak","sprechen","","","s036","sprechen","word"
"w144","de.noun.schweigepflicht","duty of confidentiality","Schweigepflicht","die","","s037","Schweigepflicht","word"
"w145","de.verb.haben","have","haben","","","s037","habe|haben|hat|hatte|hätten","word"
"w146","de.adverb.bereits","already","bereits","","grammar word","s038","bereits","function"
"w147","de.noun.regel","rule","Regel","die","","s038","Regel","word"
"w148","de.adverb.erwartet","erwartet","erwartet","","","s039","erwartet","word"
"w149","de.noun.geheimnis","secret","Geheimnis","das","","s039","Geheimnis","word"
"w150","de.questiondeterminer.welcher","which","welcher","","grammar word","s039","welchem|welches","function"
"w151","de.noun.aufsichtspflicht","duty of care","Aufsichtspflicht","die","","s040","Aufsichtspflicht","word"
"w152","de.noun.polizist","police officer","Polizist","der","","s040","Polizist|Polizisten","word"
"w153","de.verb.erklaeren","explain","erklären","","","s040","erklären|erklärt","word"
"w154","de.adverb.einfach","simply","einfach","","grammar word","s041","einfach","function"
"w155","de.noun.angabe","statements/information","Angabe","die","","s041","Angaben","word"
"w156","de.verb.glauben","believe","glauben","","","s041","glauben|glaubt","word"
"w157","de.adverb.sofort","immediately","sofort","","grammar word","s042","sofort","function"
"w158","de.verb.pruefen","check","prüfen","","","s042","prüfen","word"
"w159","de.adverb.ausserdem","in addition","ausserdem","","grammar word","s043","Außerdem","function"
"w160","de.verb.rufen","call","rufen","","","s043","rufen","word"
"w161","de.adj.gefaehrlich","dangerous","gefährlich","","","s044","gefährlich","word"
"w162","de.noun.blutverlust","blood loss","Blutverlust","der","","s044","Blutverlust","word"
"w163","de.pronoun.jemand","someone","jemand","","grammar word","s045","jemand","function"
"w164","de.verb.verletzen","injure","verletzen","","","s045","verletzt","word"
"w165","de.verb.vermuten","assume/suspect","vermuten","","","s045","vermutet","word"
"w166","de.adj.versteckt","hidden","versteckt","","","s046","versteckte","word"
"w167","de.adverb.endlich","finally","endlich","","grammar word","s046","Endlich|endlich","function"
"w168","de.noun.frage","question","Frage","die","","s046","Frage","word"
"w169","de.adj.indirekt","indirect","indirekt","","","s047","indirekte","word"
"w170","de.noun.art","manner/way","Art","die","","s047","Art","word"
"w171","de.adj.schnell","quick","schnell","","","s048","schnell","word"
"w172","de.adverb.beiden","beiden","beiden","","","s048","beiden","word"
"w173","de.adverb.winkt","winkt","winkt","","","s048","winkt","word"
"w174","de.noun.hand","hand","Hand","die","","s048","Hand|Händen","word"
"w175","de.adj.korrekt","correct","korrekt","","","s049","korrekt","word"
"w176","de.verb.betonen","emphasize","betonen","","","s049","betont","word"
"w177","de.verb.passieren","happen","passieren","","","s049","passiert","word"
"w178","de.noun.hosenbein","trouser leg","Hosenbein","das","","s050","Hosenbein","word"
"w179","de.noun.sitzen","sitting","Sitzen","das","","s050","Sitzen","word"
"w180","de.verb.hochziehen","pull up","hochziehen","","","s050","hochgezogen|zieht ... hoch","phrase"
"w181","de.adj.schwindlig","dizzy","schwindlig","","","s051","schwindlig","word"
"w182","de.verb.sehen","see","sehen","","","s051","gesehen|sah|sieht","word"
"w183","de.adj.seitlich","sideways","seitlich","","","s052","seitlich","word"
"w184","de.prepositionconjunction.ohne","without","ohne","","grammar word","s052","ohne","function"
"w185","de.verb.beruehren","touch","berühren","","","s052","berührte","word"
"w186","de.adverbadjective.stolz","proud/proudly","stolz","","grammar word","s053","Stolz","function"
"w187","de.article.das","the","das","","grammar word","s053","Das|das","function"
"w188","de.determiner.kein","no/not a","kein","","grammar word","s053","Kein|kein|keine|keinen","function"
"w189","de.noun.fremdeinwirkung","outside interference","Fremdeinwirkung","die","","s053","Fremdeinwirkung","word"
"w190","de.verb.nennen","call","nennen","","","s053","nennt","word"
"w191","de.noun.ausdruck","expression","Ausdruck","der","","s054","Ausdruck","word"
"w192","de.noun.fernsehkrimi","television crime show","Fernsehkrimi","der","","s054","Fernsehkrimi","word"
"w193","de.prepositionparticle.aus","from/out","aus","","grammar word","s054","aus","function"
"w194","de.verb.kennen","know","kennen","","","s054","kennt","word"
"w195","de.adj.nett","kind","nett","","","s055","nett","word"
"w196","de.adverb.sehr","very","sehr","","grammar word","s055","sehr","function"
"w197","de.noun.taschentuch","tissue","Taschentuch","das","","s056","Taschentuch","word"
"w198","de.noun.wasser","water","Wasser","das","","s056","Wasser","word"
"w199","de.verb.geben","give","geben","","","s056","gaben|gegeben|gibt","word"
"w200","de.preposition.neben","beside","neben","","grammar word","s057","Neben|neben","function"
"w201","de.verb.vorspielen","demonstrate or act out","vorspielen","","","s057","spielt ... vor","phrase"
"w202","de.verb.akzeptieren","accept","akzeptieren","","","s058","akzeptiert","word"
"w203","de.adj.unverantwortlich","irresponsible","unverantwortlich","","","s059","unverantwortlich","word"
"w204","de.noun.situation","situation","Situation","die","","s059","Situation","word"
"w205","de.verb.schreiben","write","schreiben","","","s059","schreibt","word"
"w206","de.verb.schliessen","close","schließen","","","s060","schließt","word"
"w207","de.name.tschick","Tschick","Tschick","","","s061","Tschick","name"
"w208","de.questionadverb.wohin","where to","wohin","","grammar word","s061","wohin","function"
"w209","de.verb.wollen","wanted","wollen","","","s061","wollten","word"
"w210","de.adj.albern","silly","albern","","","s062","albern|alberne","word"
"w211","de.noun.antwort","answer","Antwort","die","","s062","Antwort","word"
"w212","de.verb.klingen","sound","klingen","","","s062","klingen","word"
"w213","de.particlepreposition.zu","to","zu","","grammar word","s063","zu","function"
"w214","de.verb.versprechen","promise","versprechen","","","s063","verspricht","word"
"w215","de.phrase.in_die_walachei","to Wallachia","in die Walachei","","","s064","in die Walachei","phrase"
"w216","de.verb.gestehen","admit","gestehen","","","s064","gesteht","word"
"w217","de.noun.ort","place","Ort","der","","s065","Ort|Orte","word"
"w218","de.questionadverb.wo","where","wo","","grammar word","s065","wo","function"
"w219","de.verb.liegen","lie/is located","liegen","","","s065","liegt","word"
"w220","de.adj.rot","red","rot","","","s066","rot","word"
"w221","de.noun.thema","subject/topic","Thema","das","","s066","Thema","word"
"w222","de.verb.wechseln","change","wechseln","","","s066","wechseln|wechselt","word"
"w223","de.contraction.zum","to the","zum","","grammar word","s067","Zum|zum","function"
"w224","de.noun.erwachsene","adults","Erwachsene","der/die","","s067","Erwachsene|Erwachsenen","word"
"w225","de.noun.schluss","Schluss","Schluss","","","s067","Schluss","word"
"w226","de.phrase.die_hand_geben","shake hands","sich die Hand geben","","","s067","geben ... die Hand","phrase"
"w227","de.adj.froh","glad","froh","","","s068","froh","word"
"w228","de.adj.gross","large","groß","","","s068","große|großen|großes","word"
"w229","de.verb.noetig","necessary","nötig","","","s068","nötig","word"
