"id","lexeme_id","english","target","article","hint","source_id","forms","kind"
"w069","de.lex.nach","after / to","nach","","","s021","nach","function"
"w070","de.lex.elf","eleven","elf","","","s021","elf","word"
"w071","de.lex.hoeren","to hear","hören","","","s021","hört|hören","word"
"w072","de.lex.schritt","step","Schritt","der","","s021","Schritt|schritte","word"
"w073","de.lex.laufen.run","to run / walk","laufen","","","s022","läuft|laufen","word"
"w074","de.lex.zu.too","to","zu","","","s022","zu|zum|zur|Zu|Zum|Zur","function"
"w075","de.lex.tragen","to carry / wear","tragen","","","s023","trägt|tragen","word"
"w076","de.lex.nass","wet","nass","","","s023","nass|Nass|nassen","word"
"w077","de.lex.schuh","shoe","Schuh","der","","s023","Schuh","word"
"w078","de.lex.an","at / on","an","","","s024","an|am|An|Am","function"
"w079","de.lex.sein","his","sein","","","s024","seinem","function"
"w080","de.lex.mantel","coat","Mantel","der","","s024","Mantel","word"
"w081","de.lex.fehlen","to be missing","fehlen","","","s024","fehlt|fehlen","word"
"w082","de.lex.rot","red","rot","","","s024","rot|rote|roten|roter","word"
"w083","de.lex.faden","thread","Faden","der","","s024","Faden","word"
"w084","de.lex.rufen","to call","rufen","","","s025","ruft|rufen","word"
"w085","de.lex.licht","light","Licht","das","","s026","Licht","word"
"w086","de.lex.neu","new","neu","","","s027","neuer|neu","word"
"w087","de.lex.nachbar.neighbour","neighbour","Nachbar","der","","s027","Nachbar","word"
"w088","de.lex.wollen","wanted to","wollen","","","s028","wollte|wollten","word"
"w089","de.lex.polizei","police","Polizei","die","","s029","Polizei","word"
"w090","de.lex.du","you","du","","","s031","du|Du","function"
"w091","de.lex.sein","are","sein","","","s031","bist","word"
"w092","de.lex.wirklich.really","really","wirklich","","","s031","wirklich","function"
"w093","de.lex.detektiv","detective","Detektiv","der","","s031","Detektiv","word"
"w094","de.lex.lachen","to laugh","lachen","","","s032","lacht|lachen","word"
"w095","de.lex.sein","was","sein","","","s033","war","word"
"w096","de.lex.nur","only","nur","","","s033","nur|Nur","function"
"w097","de.lex.erste","first","erste","","","s033","erste|ersten","word"
"w098","de.lex.fall","case","Fall","der","","s033","Fall|fälle","word"
"w099","de.lex.angehen","to switch on","angehen","","","s026","geht an|angehen","word"
"w100","de.lex.ansehen","to look at","ansehen","","","s030","sieht an|ansehen","word"
