"id","lexeme_id","english","target","article","hint","source_id","forms","kind"
"w0037","de.lex.lange","long / for a long time","lange","","","s003","lange","word"
"w0038","de.lex.es","it / she (for a neuter noun)","es","","","s003","es|Es","function"
"w0039","de.lex.auch","also / too","auch","","","s003","auch","function"
"w0040","de.private.bohemia.ext.surface.dauern","context: I nevertheless sat down beside the fire, intending to wait for him however long it might take.","dauern","","Context-assisted gloss; use the sentence translation for exact nuance.","s003","dauern","word"
"w0041","de.lex.werden","to become","werden","","","s003","würde|werden|wurde|werde|wird","word"
"w0042","de.lex.mein","my","mein","","","s004","Mein|mein|meines|meine|meiner|meinem","function"
"w0043","de.lex.interesse","interest","Interesse","das","","s004","Interesse","word"
"w0044","de.lex.an","at / on / to","an","","","s004","an|An","function"
"w0045","de.lex.sein-possessivartikel","his / her / its","sein Possessivartikel","","","s004","seiner|seines|seine|seinen|Seine","function"
"w0046","de.lex.gegenwart","present","Gegenwart","die","","s004","gegenwärtigen","word"
"w0047","de.private.bohemia.ext.ermittlung","investigation","Ermittlung","die","","s004","Ermittlung","word"
"w0048","de.lex.schon","already","schon","","","s004","schon","function"
"w0049","de.lex.hoch","high","hoch","","","s004","höchste|höchst","word"
"w0050","de.private.bohemia.ext.surface.geweckt","context: My interest in his current investigation was already at its height, for although it lacked the grim and strange featu…","geweckt","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","geweckt","word"
"w0051","de.lex.denn","because (coord.)","denn","","","s004","denn","word"
"w0052","de.lex.obwohl","although","obwohl","","","s004","obwohl","word"
"w0053","de.lex.sie.her","she / they / her (depending on context)","sie","","","s004","sie|Sie|Ihnen|ihnen","function"
"w0054","de.lex.kein","no / not any","kein","","","s004","keine|Keine|keins|keinen|kein","function"
"w0055","de.private.bohemia.ext.surface.solch","context: My interest in his current investigation was already at its height, for although it lacked the grim and strange featu…","solch","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","solch","word"
"w0056","de.private.bohemia.ext.surface.grausigen","context: My interest in his current investigation was already at its height, for although it lacked the grim and strange featu…","grausigen","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","grausigen","word"
"w0057","de.lex.und","and","und","","","s004","und|Und","function"
"w0058","de.lex.seltsam","strange","seltsam","","","s004","seltsamen","word"
"w0059","de.private.bohemia.ext.surface.merkmale","context: My interest in his current investigation was already at its height, for although it lacked the grim and strange featu…","Merkmale","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","Merkmale","word"
"w0060","de.private.bohemia.ext.surface.aufwies","context: My interest in his current investigation was already at its height, for although it lacked the grim and strange featu…","aufwies","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","aufwies","word"
"w0061","de.lex.beide","both","beide","","","s004","beiden|Beides","word"
"w0062","de.private.bohemia.ext.verbrechen","crime","Verbrechen","das","","s004","Verbrechen","word"
"w0063","de.lex.ueber","over / above / about","über","","","s004","über|übers","function"
"w0064","de.private.bohemia.ext.surface.berichtet","context: My interest in his current investigation was already at its height, for although it lacked the grim and strange featu…","berichtet","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","berichtet","word"
"w0065","de.private.bohemia.ext.surface.gaben","context: My interest in his current investigation was already at its height, for although it lacked the grim and strange featu…","gaben","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","gaben","word"
"w0066","de.lex.ihr.her","her / their; to her","ihr","","","s004","ihr|ihrer|ihren|ihre|Ihr|Ihre|Ihren|ihrem","function"
"w0067","de.lex.art","kind / type / species","Art","die","","s004","Art","word"
"w0068","de.lex.fall","the case","Fall","der","","s004","Falles|Falls|Fall","word"
"w0069","de.private.bohemia.ext.surface.erlauchte","context: “The august person who employs me wishes his agent to remain unknown to you, and I must confess that the title by whi…","erlauchte","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","erlauchte","word"
"w0070","de.private.bohemia.ext.surface.stellung","context: My interest in his current investigation was already at its height, for although it lacked the grim and strange featu…","Stellung","","Context-assisted gloss; use the sentence translation for exact nuance.","s004","Stellung","word"
"w0071","de.private.bohemia.ext.klienten","clients","Klienten","die","","s004","Klienten","word"
"w0072","de.lex.ein","a / an; one","ein","","","s004","einen|einer|ein|einem|eines|eine|Eine|Ein","function"
"w0073","de.lex.ganz","whole / entire","ganz","","","s004","ganz|ganzen|ganze|Ganze","word"
"w0074","de.lex.eigen","own","eigen","","","s004","eigenen","word"
"w0075","de.private.bohemia.ext.charakter","character","Charakter","der","","s004","Charakter","word"
"w0076","de.lex.von-dem","from the","von dem","","","s005","vom","function"
"w0077","de.private.bohemia.ext.surface.wesen","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","Wesen","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","Wesen","word"
"w0078","de.lex.mit","with","mit","","","s005","mit|Mit","word"
"w0079","de.lex.freund","friend","Freund","der","","s005","Freund|Freundes","word"
"w0080","de.lex.gerade","just / right now / straight","gerade","","","s005","gerade","word"
"w0081","de.lex.beschaeftigt","busy","beschäftigt","","","s005","beschäftigt|beschäftigter","word"
"w0082","de.lex.einmal","once","einmal","","","s005","einmal","function"
"w0083","de.private.bohemia.ext.surface.abgesehen","context: Apart from these signs of life, which like everyone else I learned only from the daily press, I heard little of my fo…","abgesehen","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","abgesehen","word"
"w0084","de.lex.da","there / then","da","","","s005","da|Da","function"
"w0085","de.lex.etwas","something","etwas","","","s005","etwas|Etwas","function"
"w0086","de.private.bohemia.ext.surface.souveraenen","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","souveränen","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","souveränen","word"
"w0087","de.private.bohemia.ext.surface.erfassen","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","Erfassen","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","Erfassen","word"
"w0088","de.lex.situation","situation","Situation","die","","s005","Situation","word"
"w0089","de.private.bohemia.ext.surface.scharfsinnigen","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","scharfsinnigen","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","scharfsinnigen","word"
"w0090","de.lex.alles","everything","alles","","","s005","alles|allen|allem|Aller|Alles","function"
"w0091","de.private.bohemia.ext.surface.durchdringenden","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","durchdringenden","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","durchdringenden","word"
"w0092","de.lex.denken","to think","denken","","","s005","Denken|denken|denke|Denker|dachte","word"
"w0093","de.lex.freude","joy","Freude","die","","s005","Freude","word"
"w0094","de.lex.machen","to make / do","machen","","","s005","machte|machen|macht","word"
"w0095","de.private.bohemia.ext.surface.arbeitsweise","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","Arbeitsweise","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","Arbeitsweise","word"
"w0096","de.lex.studieren","to study at university","studieren","","","s005","studieren","word"
"w0097","de.private.bohemia.ext.surface.flinken","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","flinken","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","flinken","word"
"w0098","de.private.bohemia.ext.surface.subtilen","subtle","subtilen","","","s005","subtilen","word"
"w0099","de.lex.methode","the method","Methode","die","","s005","Methoden","word"
"w0100","de.lex.verfolgen","to prosecute","verfolgen","","","s005","verfolgen","word"
"w0101","de.private.bohemia.ext.denen","whom / those","denen","","","s005","denen","function"
"w0102","de.lex.selbst","self / oneself","selbst","","","s005","selbst|selben","function"
"w0103","de.private.bohemia.ext.surface.undurchschaubarsten","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","undurchschaubarsten","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","undurchschaubarsten","word"
"w0104","de.private.bohemia.ext.raetsel","mystery / puzzle","Rätsel","das","","s005","Rätsel","word"
"w0105","de.private.bohemia.ext.surface.entwirrte","context: And quite apart from the nature of the investigation in which my friend was engaged, there was something in his maste…","entwirrte","","Context-assisted gloss; use the sentence translation for exact nuance.","s005","entwirrte","word"
"w0106","de.private.bohemia.ext.surface.derart","context: I had grown so accustomed to his inevitable success that the mere possibility of his failing no longer entered my mind.","derart","","Context-assisted gloss; use the sentence translation for exact nuance.","s006","derart","word"
"w0107","de.private.bohemia.ext.surface.unweigerlichen","context: I had grown so accustomed to his inevitable success that the mere possibility of his failing no longer entered my mind.","unweigerlichen","","Context-assisted gloss; use the sentence translation for exact nuance.","s006","unweigerlichen","word"
"w0108","de.lex.erfolg","success","Erfolg","der","","s006","Erfolg","word"
"w0109","de.private.bohemia.ext.gewoehnt","accustomed","gewöhnt","","","s006","gewöhnt","word"
"w0110","de.private.bohemia.ext.surface.blosse","context: I had grown so accustomed to his inevitable success that the mere possibility of his failing no longer entered my mind.","bloße","","Context-assisted gloss; use the sentence translation for exact nuance.","s006","bloße","word"
"w0111","de.lex.moeglichkeit","opportunity","Möglichkeit","die","","s006","Möglichkeit","word"
"w0112","de.private.bohemia.ext.surface.versagens","context: I had grown so accustomed to his inevitable success that the mere possibility of his failing no longer entered my mind.","Versagens","","Context-assisted gloss; use the sentence translation for exact nuance.","s006","Versagens","word"
"w0113","de.private.bohemia.ext.gar","at all / quite","gar","","","s006","gar","function"
"w0114","de.lex.mehr","more / anymore","mehr","","","s006","mehr|Mehr","function"
"w0115","de.private.bohemia.ext.surface.sinn","context: I had grown so accustomed to his inevitable success that the mere possibility of his failing no longer entered my mind.","Sinn","","Context-assisted gloss; use the sentence translation for exact nuance.","s006","Sinn","word"
"w0116","de.lex.kommen","to come","kommen","","","s006","kam|kommt|Kommen|kommen","word"
"w0117","de.lex.vor","before / in front of / from","vor","","","s007","vor|vors","function"
"w0118","de.lex.vier","four","vier","","","s007","vier|Vier","word"
"w0119","de.lex.als","when (past)","als","","","s007","als|Als","word"
"w0120","de.lex.tuer","door","Tür","die","","s007","Tür","word"
"w0121","de.private.bohemia.ext.surface.aufging","context: It was close to four when the door opened and a drunken-looking groom with untidy side-whiskers, a red face, and shab…","aufging","","Context-assisted gloss; use the sentence translation for exact nuance.","s007","aufging","word"
"w0122","de.private.bohemia.ext.surface.betrunken","context: It was close to four when the door opened and a drunken-looking groom with untidy side-whiskers, a red face, and shab…","betrunken","","Context-assisted gloss; use the sentence translation for exact nuance.","s007","betrunken","word"
"w0123","de.private.bohemia.ext.surface.wirkender","context: It was close to four when the door opened and a drunken-looking groom with untidy side-whiskers, a red face, and shab…","wirkender","","Context-assisted gloss; use the sentence translation for exact nuance.","s007","wirkender","word"
"w0124","de.lex.stallknecht","stableman","Stallknecht","der","","s007","Stallknecht|Stallknechten","word"
"w0125","de.private.bohemia.ext.surface.ungepflegten","context: It was close to four when the door opened and a drunken-looking groom with untidy side-whiskers, a red face, and shab…","ungepflegten","","Context-assisted gloss; use the sentence translation for exact nuance.","s007","ungepflegten","word"
"w0126","de.private.bohemia.ext.surface.koteletten","context: It was close to four when the door opened and a drunken-looking groom with untidy side-whiskers, a red face, and shab…","Koteletten","","Context-assisted gloss; use the sentence translation for exact nuance.","s007","Koteletten","word"
"w0127","de.private.bohemia.ext.surface.geroetetem","context: It was close to four when the door opened and a drunken-looking groom with untidy side-whiskers, a red face, and shab…","gerötetem","","Context-assisted gloss; use the sentence translation for exact nuance.","s007","gerötetem","word"
"w0128","de.lex.gesicht","the face","Gesicht","das","","s007","Gesicht","word"
"w0129","de.private.bohemia.ext.surface.schaebiger","context: It was close to four when the door opened and a drunken-looking groom with untidy side-whiskers, a red face, and shab…","schäbiger","","Context-assisted gloss; use the sentence translation for exact nuance.","s007","schäbiger","word"
"w0130","de.lex.kleidung","clothes","Kleidung","die","","s007","Kleidung","word"
"w0131","de.lex.zimmer","room","Zimmer","das","","s007","Zimmer","word"
"w0132","de.lex.so","so / such","so","","","s008","So|so","function"
"w0133","de.lex.sehr","very","sehr","","","s008","sehr","word"
"w0134","de.private.bohemia.ext.surface.erstaunlichen","context: Accustomed as I was to my friend's astonishing skill with disguises, I still had to look three times to convince myse…","erstaunlichen","","Context-assisted gloss; use the sentence translation for exact nuance.","s008","erstaunlichen","word"
"w0135","de.lex.faehigkeit","skill","Fähigkeit","die","","s008","Fähigkeiten|fähig","word"
"w0136","de.private.bohemia.ext.surface.gebrauch","context: Accustomed as I was to my friend's astonishing skill with disguises, I still had to look three times to convince myse…","Gebrauch","","Context-assisted gloss; use the sentence translation for exact nuance.","s008","Gebrauch","word"
"w0137","de.lex.von","from (Dativ)","von","","","s008","von|Von","word"
"w0138","de.lex.verkleidung","disguise","Verkleidung","die","","s008","Verkleidungen","word"
"w0139","de.private.bohemia.ext.muessen","had to","müssen","","","s008","mußte","word"
"w0140","de.private.bohemia.ext.surface.dreimal","context: Accustomed as I was to my friend's astonishing skill with disguises, I still had to look three times to convince myse…","dreimal","","Context-assisted gloss; use the sentence translation for exact nuance.","s008","dreimal","word"
"w0141","de.private.bohemia.ext.surface.hinschauen","context: Accustomed as I was to my friend's astonishing skill with disguises, I still had to look three times to convince myse…","hinschauen","","Context-assisted gloss; use the sentence translation for exact nuance.","s008","hinschauen","word"
"w0142","de.lex.ueberzeugen","to convince","überzeugen","","","s008","überzeugen|überzeugend","word"
"w0143","de.lex.wirklich.really","really","wirklich","","","s008","wirklich","word"
"w0144","de.private.bohemia.ext.surface.nicken","context: With a nod he vanished into the bedroom, from which he emerged five minutes later in a tweed suit, respectable as ever.","Nicken","","Context-assisted gloss; use the sentence translation for exact nuance.","s009","Nicken","word"
"w0145","de.private.bohemia.ext.verschwinden","disappeared","verschwinden","","","s009","verschwand","word"
"w0146","de.lex.schlafzimmer","bedroom","Schlafzimmer","das","","s009","Schlafzimmer","word"
"w0147","de.lex.aus.from","out / from","aus","","","s009","aus","word"
"w0148","de.lex.fuenf","five","fünf","","","s009","fünf","word"
"w0149","de.lex.minute","minute","Minute","die","","s009","Minuten","word"
"w0150","de.lex.spaeter","later","später","","","s009","später","word"
"w0151","de.private.bohemia.ext.surface.tweedanzug","context: With a nod he vanished into the bedroom, from which he emerged five minutes later in a tweed suit, respectable as ever.","Tweedanzug","","Context-assisted gloss; use the sentence translation for exact nuance.","s009","Tweedanzug","word"
"w0152","de.private.bohemia.ext.surface.respektabel","respectable","respektabel","","","s009","respektabel","word"
"w0153","de.private.bohemia.ext.surface.eh","context: With a nod he vanished into the bedroom, from which he emerged five minutes later in a tweed suit, respectable as ever.","eh","","Context-assisted gloss; use the sentence translation for exact nuance.","s009","eh","word"
"w0154","de.private.bohemia.ext.je","ever / each","je","","","s009","je","function"
"w0155","de.lex.wieder","again","wieder","","","s009","wieder","word"
"w0156","de.private.bohemia.ext.erscheinen","appeared","erscheinen","","","s009","erschien","word"
"w0157","de.lex.hand","hand","Hand","die","","s010","Hände|Hand","word"
"w0158","de.lex.tasche.bag","bag","Tasche","die","","s010","Taschen","word"
"w0159","de.private.bohemia.ext.surface.streckte","stretched","streckte","","","s010","streckte","word"
"w0160","de.lex.bein","leg","Bein","das","","s010","Beine","word"
"w0161","de.lex.feuer","fire","Feuer","das","","s010","Feuer","word"
"w0162","de.private.bohemia.ext.lachen","laughed","lachen","","","s010","lachte","word"
"w0163","de.private.bohemia.ext.paar","a few / a couple","paar","","","s010","paar|Paar","function"
"w0164","de.lex.lang","long","lang","","","s010","lang|langen","word"
"w0165","de.private.bohemia.ext.surface.herzlich","context: With his hands in his pockets, he stretched his legs out before the fire and laughed heartily for several minutes.","herzlich","","Context-assisted gloss; use the sentence translation for exact nuance.","s010","herzlich","word"
"w0166","de.lex.also","so/therefore","also","","","s011","Also|also","word"
"w0167","de.lex.was","What?","Was?","","","s011","was|Was","word"
"w0168","de.private.bohemia.ext.rufen","called / cried","rufen","","","s011","rief","word"
"w0169","de.lex.dann","then","dann","","","s011","dann|Dann","function"
"w0170","de.private.bohemia.ext.surface.keuchte","context: “Well, really!” he cried, then gasped and laughed again until at last he had to collapse limply and helplessly into t…","keuchte","","Context-assisted gloss; use the sentence translation for exact nuance.","s011","keuchte","word"
"w0171","de.lex.neu","new","neu","","","s011","neue|neuen","word"
"w0172","de.lex.bis","until","bis","","","s011","bis","word"
"w0173","de.lex.sich","oneself / himself / herself","sich","","","s011","sich|Sich|sicherer","function"
"w0174","de.private.bohemia.ext.schliesslich","finally / after all","schließlich","","","s011","schließlich|Schließlich","word"
"w0175","de.private.bohemia.ext.surface.schlaff","context: “Well, really!” he cried, then gasped and laughed again until at last he had to collapse limply and helplessly into t…","schlaff","","Context-assisted gloss; use the sentence translation for exact nuance.","s011","schlaff","word"
"w0176","de.private.bohemia.ext.surface.hilflos","context: “Well, really!” he cried, then gasped and laughed again until at last he had to collapse limply and helplessly into t…","hilflos","","Context-assisted gloss; use the sentence translation for exact nuance.","s011","hilflos","word"
"w0177","de.lex.sessel","armchair","Sessel","der","","s011","Sessel","word"
"w0178","de.lex.zuruecklegen","to put back","zurücklegen","","","s011","zurücklegen|zurückgelegt","word"
"w0179","de.lex.los","off / away","los","","","s012","los","word"
"w0180","de.lex.einfach.easy","easy","einfach","","","s013","einfach|einfache","word"
"w0181","de.lex.komisch","funny/strange","komisch","","","s013","komisch","word"
"w0182","de.private.bohemia.ext.sein","to be","sein","","","s014","bin|Seien|sei","word"
"w0183","de.lex.sicher","safe","sicher","","","s014","sicher|Sicher","word"
"w0184","de.private.bohemia.ext.werden","would","werden","","","s014","würden|wurden|worden","word"
"w0185","de.lex.nie","never","nie","","","s014","nie","function"
"w0186","de.private.bohemia.ext.surface.erraten","context: I am sure you could never guess how I spent my morning, or what I ended up doing.”","erraten","","Context-assisted gloss; use the sentence translation for exact nuance.","s014","erraten","word"
"w0187","de.lex.womit","With what?","Womit?","","","s014","womit","word"
"w0188","de.lex.meinen","to mean","meinen","","","s014","meinen","word"
"w0189","de.private.bohemia.ext.surface.vormittag","context: I am sure you could never guess how I spent my morning, or what I ended up doing.”","Vormittag","","Context-assisted gloss; use the sentence translation for exact nuance.","s014","Vormittag","word"
"w0190","de.private.bohemia.ext.surface.zugebracht","context: I am sure you could never guess how I spent my morning, or what I ended up doing.”","zugebracht","","Context-assisted gloss; use the sentence translation for exact nuance.","s014","zugebracht","word"
"w0191","de.lex.oder","or","oder","","","s014","oder|Oder","word"
"w0192","de.private.bohemia.ext.tun","done","tun","","","s014","getan","word"
"w0193","de.private.bohemia.ext.surface.ahnung","context: “I have no idea.","Ahnung","","Context-assisted gloss; use the sentence translation for exact nuance.","s015","Ahnung","word"
"w0194","de.lex.nehmen","to take","nehmen","","","s016","nehme","word"
"w0195","de.lex.gewohnheit","habit","Gewohnheit","die","","s016","Gewohnheiten|gewöhnliche","word"
"w0196","de.lex.vielleicht","Maybe.","Vielleicht.","","","s016","vielleicht","word"
"w0197","de.private.bohemia.ext.miss","Miss","Miß","","","s016","Miß","function"
"w0198","de.lex.irene","Irene","Irene","","","s016","Irene","name"
"w0199","de.lex.adler","eagle","Adler","der","","s016","Adler","word"
"w0200","de.private.bohemia.ext.surface.ausgekundschaftet","context: I suppose you have been investigating the habits, and perhaps the house, of Miss Irene Adler.”","ausgekundschaftet","","Context-assisted gloss; use the sentence translation for exact nuance.","s016","ausgekundschaftet","word"
"w0201","de.lex.genau","Exactly.","Genau.","","","s017","Genau|genau","word"
"w0202","de.lex.aber","but","aber","","","s017","aber|Aber","function"
"w0203","de.lex.danach","afterwards","danach","","","s017","danach","function"
"w0204","de.lex.ziemlich","quite","ziemlich","","","s017","ziemlich","word"
"w0205","de.private.bohemia.ext.ungewoehnlich","unusual","ungewöhnlich","","","s017","ungewöhnlich","word"
"w0206","de.lex.wollen","to want","wollen","","","s018","will|wollte|wollen","word"
"w0207","de.lex.erzaehlen","to tell","erzählen","","","s018","erzählen","word"
"w0208","de.lex.heute","today / tonight","heute","","","s019","heute","word"
"w0209","de.lex.morgen.morning","morning","Morgen","der","","s019","morgen|Morgen","word"
"w0210","de.lex.rolle","the role","Rolle","die","","s019","Rolle","word"
"w0211","de.lex.arbeitslos","unemployed","arbeitslos","","","s019","arbeitslosen","word"
"w0212","de.private.bohemia.ext.stallburschen","stable boys","Stallburschen","die","","s019","Stallburschen","word"
"w0213","de.lex.geben","to give","geben","","","s020","gibt|geben|gebe","word"
"w0214","de.private.bohemia.ext.surface.wunderbare","context: They were a wonderful thing for the observer—excellent for lifting the veil from people's motives and actions.","wunderbare","","Context-assisted gloss; use the sentence translation for exact nuance.","s020","wunderbare","word"
"w0215","de.private.bohemia.ext.surface.kameradschaft","context: There is a wonderful fellowship and freemasonry among horsemen.","Kameradschaft","","Context-assisted gloss; use the sentence translation for exact nuance.","s020","Kameradschaft","word"
"w0216","de.private.bohemia.ext.surface.freimaurerei","context: There is a wonderful fellowship and freemasonry among horsemen.","Freimaurerei","","Context-assisted gloss; use the sentence translation for exact nuance.","s020","Freimaurerei","word"
"w0217","de.lex.unter","under","unter","","","s020","unter","word"
"w0218","de.private.bohemia.ext.surface.pferdeleuten","context: There is a wonderful fellowship and freemasonry among horsemen.","Pferdeleuten","","Context-assisted gloss; use the sentence translation for exact nuance.","s020","Pferdeleuten","word"
"w0219","de.lex.wissen.know","to know (facts)","wissen","","","s021","wissen|wußte|Wissen|weiß","word"
"w0220","de.lex.briony","Briony","Briony","","","s022","Briony","name"
"w0221","de.lex.lodge","Lodge","Lodge","","","s022","Lodge","name"
"w0222","de.lex.schnell.fast","fast","schnell","","","s022","schnell|schnelles","word"
"w0223","de.lex.finden","to find","finden","","","s022","gefunden|finden","word"
"w0224","de.private.bohemia.ext.surface.schmuckstueck","context: It is a jewel of a villa with a garden behind it, but in front it comes right up to the street, two storeys high.","Schmuckstück","","Context-assisted gloss; use the sentence translation for exact nuance.","s023","Schmuckstück","word"
"w0225","de.private.bohemia.ext.surface.villa","villa","Villa","","","s023","Villa","name"
"w0226","de.lex.garten","garden","Garten","der","","s023","Garten","word"
"w0227","de.private.bohemia.ext.surface.dahinter","context: It is a jewel of a villa with a garden behind it, but in front it comes right up to the street, two storeys high.","dahinter","","Context-assisted gloss; use the sentence translation for exact nuance.","s023","dahinter","word"
"w0228","de.lex.vorne","at the front","vorne","","","s023","vorne","word"
"w0229","de.private.bohemia.ext.surface.reicht","right","reicht","","","s023","reicht","word"
"w0230","de.lex.strasse.road","road","Straße","die","","s023","Straße|Straßen","word"
"w0231","de.lex.zwei","two","zwei","","","s023","zwei|Zwei","word"
"w0232","de.private.bohemia.ext.surface.stockwerke","context: It is a jewel of a villa with a garden behind it, but in front it comes right up to the street, two storeys high.","Stockwerke","","Context-assisted gloss; use the sentence translation for exact nuance.","s023","Stockwerke","word"
"w0233","de.private.bohemia.ext.surface.sicherheitsschloss","context: A security lock on the door.","Sicherheitsschloß","","Context-assisted gloss; use the sentence translation for exact nuance.","s024","Sicherheitsschloß","word"
"w0234","de.lex.gross","big / large","groß","","","s025","Großes|großer|Gross|großen|groß","word"
"w0235","de.lex.wohnzimmer","living room","Wohnzimmer","das","","s025","Wohnzimmer","word"
"w0236","de.lex.recht.correct","right","Recht","das","","s025","rechten","word"
"w0237","de.lex.seite.page","page","Seite","die","","s025","Seite|Seiten","word"
"w0238","de.lex.gut","good / kind","gut","","","s025","gut|gute|Güte|Gute","word"
"w0239","de.private.bohemia.ext.surface.eingerichtet","context: A large sitting room on the right, well furnished, with long windows almost to the floor and those ridiculous English…","eingerichtet","","Context-assisted gloss; use the sentence translation for exact nuance.","s025","eingerichtet","word"
"w0240","de.lex.fenster","window","Fenster","das","","s025","Fenstern|Fenster","word"
"w0241","de.lex.fast","almost","fast","","","s025","fast|Fast","word"
"w0242","de.lex.zu.too","to","zu","","","s025","zum|zur|Zur","word"
"w0243","de.lex.boden.floor","floor / ground","Boden","der","","s025","Boden","word"
"w0244","de.lex.dies","this","dies","","","s025","diesen|diese|Diese","function"
"w0245","de.lex.lachen","to laugh","lachen","","","s025","lächerlichen|lächerlichste|Lachen","word"
"w0246","de.lex.englisch","English","englisch","","","s025","englischen","word"
"w0247","de.private.bohemia.ext.surface.fensterriegeln","context: A large sitting room on the right, well furnished, with long windows almost to the floor and those ridiculous English…","Fensterriegeln","","Context-assisted gloss; use the sentence translation for exact nuance.","s025","Fensterriegeln","word"
"w0248","de.lex.kind","child","Kind","das","","s025","Kind","word"
"w0249","de.private.bohemia.ext.surface.aufbekommen","context: A large sitting room on the right, well furnished, with long windows almost to the floor and those ridiculous English…","aufbekommen","","Context-assisted gloss; use the sentence translation for exact nuance.","s025","aufbekommen","word"
"w0250","de.lex.drinnen","inside","drinnen","","","s026","Drinnen|drinnen","word"
"w0251","de.lex.nichts","nothing","nichts","","","s026","nichts","word"
